,restaurant_id,Name,Rating,cusines,delivery_review_number,location,Longitude,Latitude,Restaurant_link,price_for_one
2072,1469,Sha Foods,3.1,"South Indian, Biryani",17,RT Nagar,77.595715,13.0227204,https://www.zomato.com/bangalore/sha-foods-rt-nagar-bangalore/order,125
2073,1206,Szechuan Dragon,4.1,"Chinese, Asian, Thai, Momos",33500,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/szechuan-dragon-banashankari/order,350
2074,755,The Chaat Cult,3.3,"Street Food, North Indian, Desserts",26,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/the-chaat-cult-btm-bangalore/order,100
2075,259,Empire Juices And Ice Creams,4.0,"Juices, Beverages, Shake, Ice Cream",2112,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/empire-juices-and-ice-creams-jayanagar-bangalore/order,100
2076,1470,Rajvardhan Foods,4.1,"Street Food, Maharashtrian",5155,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/rajvardhan-foods-jayanagar/order,150
2077,1471,Vinaya Coffee Moments,4.3,"Cafe, Pizza, Fast Food, Sandwich, Coffee, Beverages",262,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/vinaya-coffee-moments-1-jp-nagar/order,250
2078,1472,Mr.Momo,3.1,"Fast Food, Chinese, Street Food, North Indian, Beverages, Momos, Rolls, Kebab",1258,Malleshwaram,77.5703253,13.0027353,https://www.zomato.com/bangalore/mr-momo-malleshwaram-bangalore/order,200
2079,603,Just Bake,3.9,"Bakery, Desserts, Street Food",70,Nagarbhavi,77.51126721,12.95961755,https://www.zomato.com/bangalore/just-bake-nagarbhavi-bangalore/order,50
2080,553,Indiana Burgers,4.0,"Burger, Rolls, Beverages, Desserts, Shake",3,Kadubeesanahalli,77.6972484,12.942199,https://www.zomato.com/bangalore/indiana-burgers-kadubeesanahalli-bangalore/order,250
2081,1473,Delhi Corner,3.6,"North Indian, Chinese, Street Food, Fast Food",5112,Jalahalli,77.5483803,13.0464531,https://www.zomato.com/bangalore/delhi-corner-jalahalli-bangalore/order,100
2082,98,Domino's Pizza,4.3,"Pizza, Fast Food, Desserts, Beverages",9428,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/dominos-pizza-banashankari/order,200
2083,1474,Sri Chowdeshwari Food Corner,4.0,"South Indian, Desserts, Beverages",21,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/sri-chowdeshwari-food-corner-banashankari-bangalore/order,75
2084,1475,Ashok Vattika,3.4,"South Indian, North Indian, Chinese, Fast Food, Ice Cream, Shake, Beverages, Sichuan",6327,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/ashok-vattika-3-jayanagar-bangalore/order,250
2085,234,Green Cravings,3.5,"Healthy Food, Continental",33,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/green-cravings-whitefield-bangalore/order,250
2086,857,Starboy Pizza & Shakes,3.8,"Pizza, Italian, Desserts, Beverages",34,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/starboy-pizza-shakes-new-bel-road-bangalore/order,175
2087,1476,Sandwich Story,0.0,"Sandwich, Shake",11,Ejipura,77.6269144,12.945245,https://www.zomato.com/bangalore/sandwich-story-ejipura-bangalore/order,150
2088,1477,Ocea Hotel,4.2,"North Indian, Chinese, Seafood, Biryani, Beverages, Desserts, Shake",2898,Brigade Road,77.6074716,12.9736132,https://www.zomato.com/bangalore/ocea-hotel-brigade-road-bangalore/order,400
2089,1478,Sardarji Di Rasoi,3.2,"Chinese, North Indian",376,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/sardarji-di-rasoi-bommanahalli-bangalore/order,200
2090,1479,Biryani Destination,4.0,"Biryani, Chinese",22,Brookefield,77.7168891,12.9668213,https://www.zomato.com/bangalore/biryani-destination-brookefield-bangalore/order,250
2091,1480,Kolhapur Cha Rassa,4.0,Maharashtrian,26,Bellandur,77.6782471,12.93103185,https://www.zomato.com/bangalore/kolhapur-cha-rassa-bellandur-bangalore/order,200
2092,1481,Plan B,4.2,"American, Continental, Bar Food, Chinese, Fast Food, Pizza, Burger, Beverages",181,Brigade Road,77.6074716,12.9736132,https://www.zomato.com/bangalore/plan-b-brigade-road/order,650
2093,397,Great Indian Khichdi by EatFit,4.1,"Healthy Food, North Indian, Ice Cream, Desserts, Beverages",238,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/great-indian-khichdi-by-eatfit-1-electronic-city-bangalore/order,150
2094,949,Subway,3.7,"Healthy Food, Fast Food, Sandwich, Salad, Beverages, Wraps",1602,Vega City,77.60114314,12.90748805,https://www.zomato.com/bangalore/subway-bannerghatta-road-bangalore/order,200
2095,384,Biryani Blues,3.9,"Biryani, Kebab, Hyderabadi",772,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/biryani-blues-sarjapur-road-bangalore/order,250
2096,1482,Sichuan,4.0,"Chinese, Asian, Thai, Momos, Sichuan",5037,Bellandur,77.6782471,12.93103185,https://www.zomato.com/bangalore/sichuan-bellandur/order,400
2097,147,Basmati Express,3.7,"Chettinad, North Indian",697,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/basmati-express-electronic-city-bangalore/order,150
2098,1483,Asian Momo Company,4.2,"Momos, Chinese, Tea",187,Bellandur,77.6782471,12.93103185,https://www.zomato.com/bangalore/asian-momo-company-bellandur-bangalore/order,250
2099,1484,Hill Street Cafe,4.0,"Chinese, North Indian, South Indian, Beverages",20,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/hill-street-cafe-2-electronic-city-bangalore/order,150
2100,1485,Shakes And Scoops,3.6,"Beverages, Desserts, Shake",1350,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/shakes-and-scoops-electronic-city-bangalore/order,150
2101,1486,Roy Hotel & Restaurant,4.0,"Bengali, North Indian",12400,Yeshwantpur,77.5529215,13.02383,https://www.zomato.com/bangalore/roy-hotel-restaurant-yeshwantpur-bangalore/order,150
2102,1,Itminaan Matka Biryani - Slow Cooked,3.8,"Biryani, North Indian, Desserts",523,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/itminaan-matka-biryani-slow-cooked-rajajinagar-bangalore/order,250
2103,1086,Cream Stone Ice Cream,3.7,"Ice Cream, Desserts, Beverages, Shake",6261,Koramangala 5th Block,77.6189768,12.9348429,https://www.zomato.com/bangalore/cream-stone-ice-cream-koramangala-5th-block-bangalore/order,150
2104,1487,Udupi Aramane,4.1,"Chinese, North Indian, South Indian, Fast Food, Street Food, Desserts, Beverages",1212,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/udupi-aramane-bommanahalli-bangalore/order,150
2105,77,Basmati Biriyani Nation,3.4,"Biryani, Mughlai, Fast Food, Desserts",7382,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/basmati-biriyani-nation-hsr-bangalore/order,200
2106,164,Behrouz Biryani,4.1,"Biryani, Kebab, Hyderabadi, Lucknowi",4545,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/behrouz-biryani-rajajinagar-bangalore/order,500
2107,1488,The Punjabi Kitchen,3.4,"North Indian, Beverages",88,Nagawara,77.6209093,13.0431413,https://www.zomato.com/bangalore/the-punjabi-kitchen-nagawara-bangalore/order,150
2108,628,Asha Sweet Center,4.4,Mithai,1461,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/asha-sweet-center-indiranagar-bangalore/order,125
2109,880,Kouzina Kafe - The Food Court,4.0,"Fast Food, Bakery, Desserts",71,Koramangala 6th Block,77.6238477,12.9390255,https://www.zomato.com/bangalore/kouzina-kafe-the-food-court-koramangala-6th-block-bangalore/order,200
2110,160,Ghee And Turmeric,4.2,"North Indian, Mughlai",806,Bellandur,77.6782471,12.93103185,https://www.zomato.com/bangalore/ghee-and-turmeric-bellandur-bangalore/order,350
2111,717,Artinci - Indulge Guilt Free!,3.3,"Desserts, Ice Cream, Bakery",154,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/artinci-indulge-guilt-free-banashankari-bangalore/order,150
2112,696,Momo Monk,3.7,Momos,113,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/momo-monk-banashankari-bangalore/order,200
2113,1489,Oota Bangalore,4.0,"Mangalorean, South Indian",762,Windmills Craftworks,77.7215053,12.9832977,https://www.zomato.com/bangalore/oota-bangalore-whitefield/order,500
2114,1490,Affaf Restaurant,3.8,"North Indian, Street Food, Mughlai, Chinese, South Indian, Biryani, Sichuan",62,Jakkur,77.6068938,13.0784743,https://www.zomato.com/bangalore/affaf-restaurant-jakkur-bangalore/order,200
2115,242,Kanti Bakes & Flakes,4.4,"Bakery, Desserts, Mithai",369,Banaswadi,77.6518539,13.0141618,https://www.zomato.com/bangalore/kanti-bakes-flakes-banaswadi-bangalore/order,50
2116,369,Ovenstory Pizza,3.7,"Pizza, Fast Food",4904,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/ovenstory-pizza-3-whitefield/order,300
2117,1491,Food Point,4.0,"Healthy Food, North Indian",16,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/food-point-1-whitefield-bangalore/order,200
2118,483,Bombay Kulfi,4.4,"Ice Cream, Desserts",1541,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/bombay-kulfi-jp-nagar/order,100
2119,1492,Sri Krishna Sweets,3.9,"Mithai, Street Food",25,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/sri-krishna-sweets-jp-nagar-bangalore/order,100
2120,1083,Paradise Biryani,3.8,"Biryani, North Indian, Kebab",7071,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/paradise-biryani-hsr-bangalore/order,350
2121,708,Euphoria Bakers,0.0,Desserts,9,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/euphoria-bakers-sarjapur-road-bangalore/order,200
2122,1493,The Reservoire,3.6,"Continental, North Indian, Salad, Asian, Biryani, Finger Food, Desserts, Beverages",349,Koramangala 5th Block,77.6189768,12.9348429,https://www.zomato.com/bangalore/the-reservoire-koramangala-5th-block/order,900
2123,173,The Baker's Dozen,4.2,"Bakery, Desserts",716,Domlur,77.6381958,12.9624669,https://www.zomato.com/bangalore/the-bakers-dozen-domlur-bangalore/order,150
2124,1494,Sri Vishnu Grand,3.9,"South Indian, North Indian, Chinese, Street Food, Beverages",13900,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/sri-vishnu-grand-sarjapur-road-bangalore/order,225
2125,1365,Holige Mane,4.6,South Indian,381,Vijay Nagar,77.61250656,12.96591365,https://www.zomato.com/bangalore/holige-mane-vijay-nagar/order,50
2126,40,EatFit,4.1,"Healthy Food, North Indian, Pizza, Burger, Pasta, Biryani, Chinese, Beverages",55500,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/eatfit-rajajinagar-bangalore/order,200
2127,605,FB Café By Frozen Bottle,3.7,Desserts,6,Royal Meenakshi Mall,77.59554297,12.8756837,https://www.zomato.com/bangalore/fb-caf%C3%A9-by-frozen-bottle-bannerghatta-road-bangalore/order,350
2128,1495,The Kafe Delight,3.6,"Pasta, Sandwich, Fast Food, Ice Cream, Beverages",36,Rammurthy Nagar,77.59554297,12.8756837,https://www.zomato.com/bangalore/the-kafe-delight-rammurthy-nagar-bangalore/order,125
2129,1496,Hyderabadi Handi Biryani,3.7,"Andhra, Biryani, Chinese, North Indian",4753,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/hyderabadi-handi-biryani-whitefield-bangalore/order,250
2130,199,Baskin Robbins,4.5,"Ice Cream, Desserts",405,Frazer Town,77.6130165,12.996845,https://www.zomato.com/bangalore/baskin-robbins-1-frazer-town/order,200
2131,1259,BigBites,4.0,"Fast Food, Street Food, Momos",2,Hebbal,77.5919,13.0382184,https://www.zomato.com/bangalore/bigbites-hebbal-bangalore/order,250
2132,1497,Ghar Ka Khana,4.1,North Indian,10400,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/ghar-ka-khana-btm-bangalore/order,100
2133,1498,UP Bhavan Sweets,4.3,"Mithai, Street Food",96,ITPL Main Road,77.7272748,12.9805104,https://www.zomato.com/bangalore/up-bhavan-sweets-itpl-main-road-whitefield-bangalore/order,100
2134,646,GOPIZZA,3.7,"Pizza, Fast Food",791,Sahakara Nagar,77.58006135,13.0621474,https://www.zomato.com/bangalore/gopizza-sahakara-nagar-bangalore/order,250
2135,724,T’s 21 Spice Biryani,3.8,"Biryani, Andhra",2019,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/ts-21-spice-biryani-marathahalli-bangalore/order,200
2136,1499,Lalaji Ki Kulfi,0.0,"Ice Cream, Desserts, Beverages",43,Brookefield,77.7168891,12.9668213,https://www.zomato.com/bangalore/lalaji-ki-kulfi-brookefield-bangalore/order,150
2137,263,Natural Ice Cream,4.4,"Ice Cream, Beverages",1198,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/natural-ice-cream-1-new-bel-road/order,150
2138,1500,S N Refreshments,4.4,South Indian,1349,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/s-n-refreshments-jp-nagar/order,50
2139,250,Starbucks Coffee,4.3,"Cafe, Beverages, Desserts",187,Cunningham Road,77.5970428,12.9845781,https://www.zomato.com/bangalore/starbucks-coffee-cunningham-road-bangalore/order,300
2140,1501,Amigos Resto Cafe,3.5,"Fast Food, Shake, Italian, Street Food, Desserts, Beverages",178,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/amigos-resto-cafe-new-bel-road-bangalore/order,250
2141,805,Millet Express,3.9,"South Indian, Street Food, North Indian, Chinese, Biryani, Healthy Food, Beverages",54,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/millet-express-hsr-bangalore/order,150
2142,1502,Egg Adda,4.1,"Street Food, Fast Food",459,Kadubeesanahalli,77.6972484,12.942199,https://www.zomato.com/bangalore/egg-adda-kadubeesanahalli-bangalore/order,200
2143,231,Empire Restaurant,4.1,"North Indian, Biryani, Kebab, Chinese, South Indian, Mughlai, Beverages",24200,Brigade Road,77.6074716,12.9736132,https://www.zomato.com/bangalore/empire-restaurant-1-brigade-road/order,400
2144,266,Samosa Party,4.3,"Street Food, Tea",1777,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/samosa-party-kalyan-nagar-bangalore/order,100
2145,1503,Hungry Bird,3.9,"Biryani, Chinese, North Indian, Hyderabadi, Andhra, Sichuan",8847,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/hungry-bird-sarjapur-road-bangalore/order,200
2146,382,McDonald's,4.1,"Burger, Fast Food, Beverages",5272,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/mcdonalds-jayanagar/order,200
2147,1504,Pekus Food,4.0,African,37,KR Puram,77.695935,13.007516,https://www.zomato.com/bangalore/pekus-food-kr-puram-bangalore/order,200
2148,1505,Ande Ka Funda,3.6,"North Indian, Rolls, Chinese",3094,Kumaraswamy Layout,77.5553179,12.9081487,https://www.zomato.com/bangalore/ande-ka-funda-1-kumaraswamy-layout/order,100
2149,1506,Café Down The Alley,3.7,"Cafe, Continental, Italian, Mexican, Fast Food, Beverages, Desserts",1070,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/caf%C3%A9-down-the-alley-banashankari/order,300
2150,1507,Veg Luv Bowl,3.3,"North Indian, Desserts",57,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/veg-luv-bowl-hsr-bangalore/order,200
2151,112,Sundae Everyday Ice Creams,4.2,Ice Cream,369,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/sundae-everyday-ice-creams-whitefield-bangalore/order,150
2152,800,Chaayos Chai+Snacks=Relax,4.2,"Tea, Beverages",887,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/chaayos-chai-snacks-relax-2-hsr-bangalore/order,200
2153,742,Khichdi Kahani,3.2,North Indian,6,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/khichdi-kahani-new-bel-road-bangalore/order,300
2154,1508,Saapad Raman,3.9,"South Indian, Biryani, Andhra",1921,Kammanahalli,77.6377094,13.0093455,https://www.zomato.com/bangalore/saapad-raman-kammanahalli-bangalore/order,200
2155,1509,Snack's House,0.0,Chinese,1,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/snacks-house-whitefield-bangalore/order,125
2156,1510,Biriyani Treat,3.8,"Biryani, Kebab, Tamil",446,Basaveshwara Nagar,77.5394749,12.9931607,https://www.zomato.com/bangalore/biriyani-treat-basaveshwara-nagar-bangalore/order,150
2157,751,Smoor,4.3,"Asian, Bakery, Desserts, Burger, Sandwich, Ice Cream, Chinese, Salad",1512,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/smoor-1-electronic-city-bangalore/order,300
2158,1511,The Momo Farm,3.8,Momos,1585,Jalahalli,77.5483803,13.0464531,https://www.zomato.com/bangalore/the-momo-farm-jalahalli-bangalore/order,200
2159,206,The Biryani Life,4.0,"Biryani, Kebab, Hyderabadi, Lucknowi",1423,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/the-biryani-life-electronic-city-bangalore/order,300
2160,498,The Good Bowl,4.0,"North Indian, Pasta, Italian",233,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/the-good-bowl-1-marathahalli-bangalore/order,200
2161,834,Candice's Gourmet Sandwiches,4.1,"Sandwich, Salad, American, Beverages, Desserts",584,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/candices-gourmet-sandwiches-indiranagar-bangalore/order,350
2162,1512,The 13th Floor,4.3,"North Indian, Asian, Kebab, Chinese, Salad, Desserts, Beverages",57,Barton Centre,77.6404672,12.9732913,https://www.zomato.com/bangalore/the-13th-floor-mg-road-bangalore/order,1000
2163,1513,Maggi N Maggi House,3.5,"Street Food, Sandwich, Fast Food, Beverages",3027,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/maggi-n-maggi-house-1-btm-bangalore/order,150
2164,1514,Hao Chi,3.8,"Vietnamese, Chinese, Sichuan",3412,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/hao-chi-new-bel-road-bangalore/order,250
2165,1515,Biryani @99,3.2,Biryani,65,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/biryani-@99-kalyan-nagar-bangalore/order,100
2166,1516,Imperio Restaurant,3.6,"North Indian, Biryani, Arabian, Chinese, Kebab, Beverages, Juices, Sichuan",3349,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/imperio-restaurant-1-electronic-city-bangalore/order,150
2167,1517,Magic Fill,3.9,"North Indian, Chinese, Mughlai",143,Basavanagudi,77.5755021,12.9417261,https://www.zomato.com/bangalore/magic-fill-basavanagudi-bangalore/order,150
2168,1518,Ganesh Food Joint,3.9,"South Indian, North Indian, Chinese, Fast Food, Desserts, Beverages",683,Frazer Town,77.6130165,12.996845,https://www.zomato.com/bangalore/ganesh-food-joint-frazer-town/order,150
2169,311,Anjappar,4.1,"South Indian, Chettinad, Biryani, Seafood, Chinese, North Indian, Desserts, Beverages",6300,Koramangala 4th Block,77.6294052,12.9327778,https://www.zomato.com/bangalore/anjappar-koramangala-4th-block/order,400
2170,640,Firangi Bake,3.7,"Italian, Mexican",917,Sahakara Nagar,77.58006135,13.0621474,https://www.zomato.com/bangalore/firangi-bake-sahakara-nagar/order,300
2171,1519,Kabab 4u,3.9,"North Indian, Chinese, Lebanese, Fast Food",297,Peenya,77.5273253,13.0329419,https://www.zomato.com/bangalore/kabab-4u-peenya-bangalore/order,250
2172,1520,The Chozhan Mess,0.0,South Indian,11,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/the-chozhan-mess-hsr-bangalore/order,150
2173,1521,New Naati Cafe,3.6,"Biryani, Chinese, South Indian, Kebab",322,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/new-naati-cafe-bommanahalli-bangalore/order,300
